,username,orario,text
102,ShaneGoldmacher,2023-08-18 20:43:37+00:00,We're looking at a potential first 2024 presidential primary debate that features Perry Johnson but not Donald J. Trump
103,PJQualityGuru,2023-08-19 23:54:01+00:00,"RT @IzzyLyman: For the political news junkies 📰 MI businessman @PJQualityGuru gonna be on the national stage.

Politico: ""GOP candidates cl…"
104,IzzyLyman,2023-08-19 23:52:30+00:00,"For the political news junkies 📰 MI businessman @PJQualityGuru gonna be on the national stage.

Politico: ""GOP candidates claim to qualify for the debate 🗣️— and dare the RNC to say no""

https://t.co/JkhC9p1LHq https://t.co/tLeQk8Kgdy"
105,PJQualityGuru,2023-09-07 12:00:30+00:00,"🚨CAMPAIGN UPDATE🚨

I am establishing a PAC to help cover legal fees for the moms, dads and grandparents who are facing politically-motivated criminal charges. They have been abandoned by the RNC and other Party leaders which is why I am also matching up to $1 million in donations.

These America-loving patriots deserve a proper defense, and I'm proud to lead the way. Political speech must never be criminalized in America. 

Donate at https://t.co/FTblFn71L1."
106,PJQualityGuru,2023-08-19 16:25:13+00:00,"RT @Anyone surprised hasn’t been paying attention.  Perry has been on TV for months, going all the way back to Feb.  Reality show on Newsmax and been buying ads on FoxNews nationally.  He has been to Iowa and NH countless times, took 3rd in CPAC straw poll and 2nd in Turning Point."
107,strategic,2023-08-18 21:01:22+00:00,"Anyone surprised hasn’t been paying attention.  Perry has been on TV for months, going all the way back to Feb.  Reality show on Newsmax and been buying ads on FoxNews nationally.  He has been to Iowa and NH countless times, took 3rd in CPAC straw poll and 2nd in Turning Point."
108,ShaneGoldmacher,2023-08-18 20:43:37+00:00,We're looking at a potential first 2024 presidential primary debate that features Perry Johnson but not Donald J. Trump
109,PJQualityGuru,2023-08-19 03:56:33+00:00,You shouldn't want the thresholds raised too high.  At the rate DeSantis is dropping he might not qualify for the 2nd debate!
110,CryptidPolitics,2023-08-19 01:31:04+00:00,"The fact that Perry Johnson qualified for the GOP debate is a joke. 

The Party should have set higher thresholds. https://t.co/mPZrcxelGD"
111,PJQualityGuru,2023-08-19 01:31:10+00:00,"Johnson also announced Friday he qualified for the debate after hitting 1% in a national poll from Victory Insights and 1.8% in a NH Trafalgar Group poll.

During a press gaggle after his soapbox speech at the Iowa State Fair, he said he was set on making it to that stage.

https://t.co/WVW0874fIf"
112,PJQualityGuru,2023-08-19 01:25:47+00:00,RT @🚨Breaking News: Businessman Perry Johnson @PJQualityGuru has officially qualified for the first Republican Debate. https://t.co/erbHIAlVqd
